,data,label,id,length
62,ssVVPDPg-LEDVPBEDMBEODVPBEDVPBENDijEsNilVxhtEEDVPBELDVPBprsNNpooqdspooqdNDijEsNilVxhtEEDVPBNDijEsNil,1,62,100
63,qNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdBpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqd,0,63,1000
64,qprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpo,0,64,1000
65,qprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpo,0,65,1000
66,pooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdBpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdsp,0,66,1000
67,DBaaDyaEOUDPaEDPa--EDBaaEEfEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEDYpooqpooqpooqpooqXNzezNDijEsNiNlVxfhtEEDVPBNDijEsNilVxhtEEEiVsDBEODVPBBJLDDPMBLsNNQQGEHIHDKsNsDBEssVVVPDPg-LEDVPBEDMBEDVPBEOODVPBEprsNNpooqdspooqdNDijEsNilVxhtEEDVPBNDijEsNilVxhtEEEpooqNpooqdspooqNDijEsNilVxhtEEDVPBELDKVPBVPBCBCBCBCBCBCBCEigsNxsNxDDVDMBMBMBEMBDKVPCEIwAsDEEEEEE,0,67,366
68,DBaaDyaEOUDPaEDPa--EDBaaEEfEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEDYpooqpooqpooqpooqXNzezNDijEsNiNlVxfhtEEDVPBNDijEsNilVxhtEEEiVsDBEODVPBBJLDDPMBLsNNQQGEHIHDKsNsDBEssVVVPDPg-LEDVPBEDMBEDVPBEOODVPBEprsNNpooqdspooqdNDijEsNilVxhtEEDVPBNDijEsNilVxhtEEEpooqNpooqdspooqNDijEsNilVxhtEEDVPBELDKVPBVPBCBCBCBCBCBCBCEigsNxsNxDDVDMBMBMBEMBDKVPCEIwAsDEEEEEE,0,68,366
69,rsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooq,0,69,1000
70,ooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooq,0,70,1000
71,rsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdBpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpoo,0,71,1000
72,prsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdBpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqCprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNp,0,72,1000
73,pooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdBpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpo,0,73,1000
74,dspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdBpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqd,0,74,1000
75,AEEEEEE,0,75,7
76,pooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdBpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdsp,0,76,1000
77,pooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdBpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpo,0,77,1000
78,pooqprsNNpooqdspooqdNDijEsNilVxhtEEDVPBNDijEsNilVxhtEEEpooqNpooqdspooqpqNpooqEfsNNQQGEHIHDKESLDDPMBLsDBEssVPCprprsNNpooqdspooqdVPBpooqNpooqdspooqVPCprprsNNpooqdspooqdBpooqNpooqdspooqsNsssOprsNNpooqdspooqdNDijEsNilVxhtEEDVPBNDijEsNilVxhtEEEpooqNpooqdspooqprsNNpooqdspooqdNDijEsNilVxhtEEDVPBNDijEsNilVxhtEEEpooqNpooqdspooqOUprsNNpooqdspooqdNDijEsNilVxhtEEDVPBNDijEsNilVxhtEEEpooqNpooqdspooqCprprsNNpooqdspooqdBpooqNpooqdspooqprprsNNpooqdspooqdNDijEsNilVxhtEEDVPBNDijEsNilVxhtEEEpooqNpooqdspooqNDijEsNilVxhtEEDVPBELCprprsNNpooqdspooqdBpooqNpooqdspooqDKCprsNNpooqdspooqdBpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqVPprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspo,0,78,1000
79,pooqpooqpooqEDEESSprsNNpooqdspooqdNDijEsNilVxhtEEDVPBNDijEsNilVxhtEEEpooqNpooqdspooqTpooqZEVPprsNNpooqdspooqdNDijEsNilVxhtEEDVPBNDijEsNilVxhtEEEpooqNpooqdspooqprsNNpooqdspooqdNDijEsNilVxhtEEDVPBNDijEsNilVxhtEEEpooqNpooqdspooqMVPBCCBCCBCCBCCBCCBCCBCBCEFFssNxIIEIIEsDEEEEE,0,79,270
80,qprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpo,0,80,1000
81,DBaaDyaEOUDPaEDPa--EDBaaEEfEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEDYpooqpooqpooqpooqXNzezNDijEsNiNlVxfhtEEDVPBNDijEsNilVxhtEEEiVsDBEODVPBBJLDDPMBLsNNQQGEHIHDKsNsDBEssVVVPDPg-LEDVPBEDMBEDVPBEOODVPBEprsNNpooqdspooqdNDijEsNilVxhtEEDVPBNDijEsNilVxhtEEEpooqNpooqdspooqNDijEsNilVxhtEEDVPBELDKVPBVPBCBCBCBCEigsNxsNxDDVDMBMBMBEMBDKVPCEIwAsDEEEEEE,0,81,360
82,qprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdBpooqNpooqdspooqprsNNp,0,82,1000
83,dNDijEsNilVxhtEEDVPBNDijEsNilVxhtEEEpooqNpooqdspooqCprprsNNpooqdspooqdBpooqNpooqdspooqDKCprsNNpooqds,1,83,100
84,EEEEEEEEEEEEEEEEEEEEEEDYpooqpooqpooqpooqpooqpooqXNzezNDijEsNiNlVxfhtEEDVPBNDijEsNilVxhtEEEiVsDBEDVPB,1,84,100
85,ooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqCEsNxsNxDCprsNNpooqdspooqdBpooqNpooqdspooqCEECEDDKVPCEIwAsDEEEEEEE,0,85,886
86,EEDYpooqpooqpooqpooqpooqpooqXNzezNDijEsNiNlVxfhtEEDVPBNDijEsNilVxhtEEEiVsDBEODVPBBJLDDPMBLsNNQQGEHIH,1,86,100
